id_usuario,q1_energia_cognitiva,q2_tension_fisica,q3_rumiacion,q4_activacion_negativa,target_perfil_estres
U-4308,2,2,2,3,Hiperactividad_Ansiosa
U-4309,2,1,1,2,Hiperactividad_Ansiosa
U-4310,3,2,1,2,Hiperactividad_Ansiosa
U-4311,2,2,2,3,Hiperactividad_Ansiosa
U-4312,3,1,3,3,Hiperactividad_Ansiosa
U-4313,3,4,2,3,Hiperactividad_Ansiosa
U-4314,3,2,3,3,Hiperactividad_Ansiosa
U-4315,2,2,3,3,Hiperactividad_Ansiosa
U-4316,2,4,2,3,Hiperactividad_Ansiosa
U-4317,2,3,3,3,Hiperactividad_Ansiosa
U-4318,2,3,2,3,Hiperactividad_Ansiosa
U-4319,2,4,3,2,Hiperactividad_Ansiosa
U-4320,2,1,2,3,Hiperactividad_Ansiosa
U-4321,2,3,1,2,Hiperactividad_Ansiosa
U-4322,3,3,2,2,Hiperactividad_Ansiosa
U-4323,2,1,2,3,Burnout
U-4324,1,1,3,3,Hiperactividad_Ansiosa
U-4325,2,1,3,2,Hiperactividad_Ansiosa
U-4326,1,1,3,3,Hiperactividad_Ansiosa
U-4327,2,4,2,2,Hiperactividad_Ansiosa
U-4328,3,3,2,3,Burnout
U-4329,2,2,2,2,Hiperactividad_Ansiosa
U-4330,1,2,3,3,Fatiga_Fisica
U-4331,2,3,2,2,Hiperactividad_Ansiosa
U-4332,2,4,3,3,Hiperactividad_Ansiosa
U-4333,3,2,3,2,Hiperactividad_Ansiosa
U-4334,2,1,2,3,Hiperactividad_Ansiosa
U-4335,2,3,2,1,Hiperactividad_Ansiosa
U-4336,3,1,2,3,Hiperactividad_Ansiosa
U-4337,2,3,2,2,Hiperactividad_Ansiosa
U-4338,1,1,3,3,Hiperactividad_Ansiosa
U-4339,2,3,3,3,Hiperactividad_Ansiosa
U-4340,3,2,2,2,Burnout
U-4341,2,2,3,2,Hiperactividad_Ansiosa
U-4342,2,1,2,3,Hiperactividad_Ansiosa
U-4343,1,1,1,2,Hiperactividad_Ansiosa
U-4344,2,2,1,3,Hiperactividad_Ansiosa
U-4345,1,1,2,3,Hiperactividad_Ansiosa
U-4346,2,2,2,1,Burnout
U-4347,1,3,2,2,Hiperactividad_Ansiosa
U-4348,2,2,1,2,Hiperactividad_Ansiosa
U-4349,2,1,2,3,Hiperactividad_Ansiosa
U-4350,2,1,1,2,Fatiga_Fisica
U-4351,3,3,2,3,Hiperactividad_Ansiosa
U-4352,2,4,3,3,Fatiga_Fisica
U-4353,2,3,3,1,Hiperactividad_Ansiosa
U-4354,2,1,1,2,Hiperactividad_Ansiosa
U-4355,2,1,2,3,Hiperactividad_Ansiosa
U-4356,3,1,3,3,Hiperactividad_Ansiosa
U-4357,1,2,3,2,Hiperactividad_Ansiosa
U-4358,2,2,3,3,Fatiga_Fisica
U-4359,1,1,3,3,Hiperactividad_Ansiosa
U-4360,2,2,3,3,Hiperactividad_Ansiosa
U-4361,1,1,2,3,Hiperactividad_Ansiosa
U-4362,2,1,3,3,Hiperactividad_Ansiosa
U-4363,2,3,2,2,Hiperactividad_Ansiosa
U-4364,2,3,2,3,Hiperactividad_Ansiosa
U-4365,3,2,3,3,Hiperactividad_Ansiosa
U-4366,2,3,3,2,Hiperactividad_Ansiosa
U-4367,3,2,1,2,Burnout
U-4368,2,1,2,2,Hiperactividad_Ansiosa
U-4369,2,2,3,2,Hiperactividad_Ansiosa
U-4370,2,1,3,3,Hiperactividad_Ansiosa
U-4371,2,1,3,3,Hiperactividad_Ansiosa
U-4372,3,2,3,3,Hiperactividad_Ansiosa
U-4373,2,2,2,2,Hiperactividad_Ansiosa
U-4374,1,3,2,2,Hiperactividad_Ansiosa
U-4375,2,3,2,3,Hiperactividad_Ansiosa
U-4376,1,2,2,3,Hiperactividad_Ansiosa
U-4377,2,1,3,3,Hiperactividad_Ansiosa
U-4378,2,2,2,3,Burnout
U-4379,2,1,2,2,Hiperactividad_Ansiosa
U-4380,1,1,3,3,Hiperactividad_Ansiosa
U-4381,3,3,3,3,Hiperactividad_Ansiosa
U-4382,3,1,2,3,Hiperactividad_Ansiosa
U-4383,1,1,3,2,Hiperactividad_Ansiosa
U-4384,1,2,2,3,Hiperactividad_Ansiosa
U-4385,3,1,3,3,Hiperactividad_Ansiosa
U-4386,3,1,1,3,Hiperactividad_Ansiosa
U-4387,2,1,2,2,Hiperactividad_Ansiosa
U-4388,3,1,3,2,Burnout
U-4389,2,3,2,3,Hiperactividad_Ansiosa
U-4390,2,2,2,3,Fatiga_Fisica
U-4391,1,1,1,3,Hiperactividad_Ansiosa
U-4392,3,3,3,3,Hiperactividad_Ansiosa
U-4393,3,2,3,3,Hiperactividad_Ansiosa
U-4394,3,2,2,3,Fatiga_Fisica
U-4395,3,2,3,2,Hiperactividad_Ansiosa
U-4396,2,2,2,2,Hiperactividad_Ansiosa
U-4397,2,2,2,1,Fatiga_Fisica
U-4398,1,2,2,1,Hiperactividad_Ansiosa
U-4399,1,2,3,1,Hiperactividad_Ansiosa
U-4400,2,1,2,3,Hiperactividad_Ansiosa
U-4401,2,1,3,2,Hiperactividad_Ansiosa
U-4402,2,1,1,2,Hiperactividad_Ansiosa
U-4403,2,1,1,3,Hiperactividad_Ansiosa
U-4404,3,1,3,3,Hiperactividad_Ansiosa
U-4405,2,2,3,2,Hiperactividad_Ansiosa
U-4406,2,2,1,1,Hiperactividad_Ansiosa
U-4407,2,4,2,2,Hiperactividad_Ansiosa
U-4408,2,1,3,3,Hiperactividad_Ansiosa
U-4409,1,1,2,3,Hiperactividad_Ansiosa
U-4410,1,2,2,3,Fatiga_Fisica
U-4411,2,2,1,2,Hiperactividad_Ansiosa
U-4412,3,3,3,3,Hiperactividad_Ansiosa
U-4413,2,2,1,3,Hiperactividad_Ansiosa
U-4414,3,3,1,3,Hiperactividad_Ansiosa
U-4415,1,2,3,3,Hiperactividad_Ansiosa
U-4416,2,2,1,3,Hiperactividad_Ansiosa
U-4417,2,2,2,2,Hiperactividad_Ansiosa
U-4418,1,3,2,1,Hiperactividad_Ansiosa
U-4419,3,3,2,2,Hiperactividad_Ansiosa
U-4420,2,2,2,3,Hiperactividad_Ansiosa
U-4421,1,3,3,3,Hiperactividad_Ansiosa
U-4422,2,3,2,2,Hiperactividad_Ansiosa
U-4423,3,1,3,3,Burnout
U-4424,2,2,3,2,Hiperactividad_Ansiosa
U-4425,2,1,2,3,Hiperactividad_Ansiosa
U-4426,2,2,1,1,Hiperactividad_Ansiosa
U-4427,2,1,3,2,Burnout
U-4428,3,1,2,2,Hiperactividad_Ansiosa
U-4429,3,1,3,1,Burnout
U-4430,2,1,1,2,Hiperactividad_Ansiosa
U-4431,2,3,2,2,Hiperactividad_Ansiosa
U-4432,2,3,2,3,Fatiga_Fisica
U-4433,2,2,1,3,Burnout
U-4434,2,4,2,3,Hiperactividad_Ansiosa
U-4435,2,3,3,3,Hiperactividad_Ansiosa
U-4436,2,2,3,3,Fatiga_Fisica
U-4437,1,2,3,2,Hiperactividad_Ansiosa
U-4438,2,2,2,2,Fatiga_Fisica
U-4439,1,2,3,3,Hiperactividad_Ansiosa
U-4440,3,2,3,3,Hiperactividad_Ansiosa
U-4441,2,3,3,2,Hiperactividad_Ansiosa
U-4442,3,1,2,2,Hiperactividad_Ansiosa
U-4443,2,1,2,3,Hiperactividad_Ansiosa
U-4444,2,2,2,2,Hiperactividad_Ansiosa
U-4445,2,3,3,3,Hiperactividad_Ansiosa
U-4446,2,1,2,3,Hiperactividad_Ansiosa
U-4447,3,3,1,2,Hiperactividad_Ansiosa
U-4448,1,1,3,3,Hiperactividad_Ansiosa
U-4449,1,1,3,2,Burnout
U-4450,1,2,2,3,Hiperactividad_Ansiosa
U-4451,1,1,3,2,Hiperactividad_Ansiosa
U-4452,2,3,2,1,Hiperactividad_Ansiosa
U-4453,3,1,3,3,Hiperactividad_Ansiosa
U-4454,2,1,3,3,Hiperactividad_Ansiosa
U-4455,2,1,3,2,Hiperactividad_Ansiosa
U-4456,2,2,3,3,Hiperactividad_Ansiosa
U-4457,1,1,3,3,Hiperactividad_Ansiosa
U-4458,2,1,3,3,Hiperactividad_Ansiosa
U-4459,1,2,2,2,Hiperactividad_Ansiosa
U-4460,2,3,3,2,Hiperactividad_Ansiosa
U-4461,2,2,3,2,Hiperactividad_Ansiosa
U-4462,1,2,3,1,Hiperactividad_Ansiosa
U-4463,2,3,2,2,Fatiga_Fisica
U-4464,2,3,2,2,Hiperactividad_Ansiosa
U-4465,2,2,3,3,Hiperactividad_Ansiosa
U-4466,1,1,3,1,Hiperactividad_Ansiosa
U-4467,3,1,1,3,Hiperactividad_Ansiosa
U-4468,1,1,2,2,Hiperactividad_Ansiosa
U-4469,2,2,2,2,Hiperactividad_Ansiosa
U-4470,1,3,3,2,Hiperactividad_Ansiosa
U-4471,2,2,3,3,Hiperactividad_Ansiosa
U-4472,1,2,1,3,Hiperactividad_Ansiosa
U-4473,2,3,2,2,Hiperactividad_Ansiosa
U-4474,3,2,2,1,Hiperactividad_Ansiosa
U-4475,2,3,2,2,Hiperactividad_Ansiosa
U-4476,2,1,3,3,Hiperactividad_Ansiosa
U-4477,2,1,2,2,Hiperactividad_Ansiosa
U-4478,2,4,2,3,Hiperactividad_Ansiosa
U-4479,2,2,3,2,Hiperactividad_Ansiosa
U-4480,3,2,3,2,Hiperactividad_Ansiosa
U-4481,2,2,1,2,Hiperactividad_Ansiosa
U-4482,2,3,3,2,Burnout
U-4483,1,1,3,2,Hiperactividad_Ansiosa
U-4484,2,1,3,3,Hiperactividad_Ansiosa
U-4485,1,3,3,3,Hiperactividad_Ansiosa
U-4486,1,2,3,2,Hiperactividad_Ansiosa
U-4487,1,1,2,2,Hiperactividad_Ansiosa
U-4488,2,1,2,3,Hiperactividad_Ansiosa
U-4489,1,1,3,1,Hiperactividad_Ansiosa
U-4490,2,2,3,2,Hiperactividad_Ansiosa
U-4491,2,2,2,2,Fatiga_Fisica
U-4492,1,3,3,2,Hiperactividad_Ansiosa
U-4493,1,2,2,2,Hiperactividad_Ansiosa
U-4494,1,1,3,3,Burnout
U-4495,2,2,2,2,Hiperactividad_Ansiosa
U-4496,2,2,2,3,Hiperactividad_Ansiosa
U-4497,2,2,2,2,Fatiga_Fisica
U-4498,1,1,3,2,Hiperactividad_Ansiosa
U-4499,2,3,3,2,Hiperactividad_Ansiosa
U-4500,2,2,3,2,Hiperactividad_Ansiosa
U-4501,3,2,3,2,Hiperactividad_Ansiosa
U-4502,2,3,3,2,Hiperactividad_Ansiosa
U-4503,2,1,3,1,Hiperactividad_Ansiosa
U-4504,2,1,2,3,Hiperactividad_Ansiosa
U-4505,3,1,2,1,Burnout
U-4506,2,1,3,3,Hiperactividad_Ansiosa
U-4507,3,1,1,2,Hiperactividad_Ansiosa
U-4508,3,1,3,3,Hiperactividad_Ansiosa
U-4509,2,1,2,2,Hiperactividad_Ansiosa
U-4510,2,2,1,3,Hiperactividad_Ansiosa
U-4511,2,3,1,2,Hiperactividad_Ansiosa
U-4512,1,1,3,3,Hiperactividad_Ansiosa
U-4513,2,2,3,3,Hiperactividad_Ansiosa
U-4514,1,1,2,2,Fatiga_Fisica
U-4515,1,3,3,3,Burnout
U-4516,2,1,3,2,Hiperactividad_Ansiosa
U-4517,2,1,2,1,Hiperactividad_Ansiosa
U-4518,2,3,3,3,Hiperactividad_Ansiosa
U-4519,3,2,2,1,Hiperactividad_Ansiosa
U-4520,2,3,2,3,Hiperactividad_Ansiosa
U-4521,2,4,3,3,Hiperactividad_Ansiosa
U-4522,1,3,3,2,Hiperactividad_Ansiosa
U-4523,3,2,1,3,Hiperactividad_Ansiosa
U-4524,1,2,3,2,Hiperactividad_Ansiosa
U-4525,3,1,3,1,Hiperactividad_Ansiosa
U-4526,2,1,1,3,Hiperactividad_Ansiosa
U-4527,3,2,1,3,Hiperactividad_Ansiosa
U-4528,2,1,3,2,Hiperactividad_Ansiosa
U-4529,3,1,2,2,Hiperactividad_Ansiosa
U-4530,2,2,3,3,Hiperactividad_Ansiosa
U-4531,2,2,2,3,Hiperactividad_Ansiosa
U-4532,1,1,3,3,Fatiga_Fisica
U-4533,2,3,3,2,Hiperactividad_Ansiosa
U-4534,2,1,2,3,Fatiga_Fisica
U-4535,1,3,2,3,Hiperactividad_Ansiosa
U-4536,3,1,1,3,Hiperactividad_Ansiosa
U-4537,3,3,2,3,Hiperactividad_Ansiosa
U-4538,1,2,2,3,Hiperactividad_Ansiosa
U-4539,2,3,2,3,Hiperactividad_Ansiosa
U-4540,3,2,2,3,Hiperactividad_Ansiosa
U-4541,2,2,3,2,Burnout
U-4542,1,2,1,3,Hiperactividad_Ansiosa
U-4543,1,4,2,3,Hiperactividad_Ansiosa
U-4544,3,1,2,3,Hiperactividad_Ansiosa
U-4545,2,2,2,3,Burnout
U-4546,1,2,3,3,Hiperactividad_Ansiosa
U-4547,1,2,3,3,Hiperactividad_Ansiosa
U-4548,1,3,3,2,Hiperactividad_Ansiosa
U-4549,2,2,1,3,Hiperactividad_Ansiosa
U-4550,1,3,1,2,Fatiga_Fisica
U-4551,3,2,2,2,Hiperactividad_Ansiosa
U-4552,2,2,1,2,Hiperactividad_Ansiosa
U-4553,2,1,3,3,Hiperactividad_Ansiosa
U-4554,2,3,1,3,Burnout
U-4555,2,1,2,3,Hiperactividad_Ansiosa
U-4556,1,3,2,1,Fatiga_Fisica
U-4557,3,3,1,3,Hiperactividad_Ansiosa
U-4558,2,2,3,3,Hiperactividad_Ansiosa
U-4559,3,2,3,1,Hiperactividad_Ansiosa
U-4560,1,2,3,2,Hiperactividad_Ansiosa
U-4561,2,4,3,3,Hiperactividad_Ansiosa
U-4562,3,2,3,2,Hiperactividad_Ansiosa
U-4563,1,1,3,3,Hiperactividad_Ansiosa
U-4564,3,3,2,3,Burnout
U-4565,3,2,1,2,Hiperactividad_Ansiosa
U-4566,2,1,1,2,Hiperactividad_Ansiosa
U-4567,3,3,1,2,Hiperactividad_Ansiosa
U-4568,2,3,2,2,Hiperactividad_Ansiosa
U-4569,2,1,3,2,Hiperactividad_Ansiosa
U-4570,2,2,2,3,Hiperactividad_Ansiosa
U-4571,2,2,3,3,Hiperactividad_Ansiosa
U-4572,3,1,3,3,Hiperactividad_Ansiosa
U-4573,1,3,2,3,Hiperactividad_Ansiosa
U-4574,2,3,3,2,Hiperactividad_Ansiosa
U-4575,2,1,3,3,Hiperactividad_Ansiosa
U-4576,2,3,3,2,Burnout
U-4577,1,1,3,2,Hiperactividad_Ansiosa
U-4578,2,1,3,3,Hiperactividad_Ansiosa
U-4579,2,2,3,1,Hiperactividad_Ansiosa
U-4580,3,3,3,3,Fatiga_Fisica
U-4581,2,2,1,3,Burnout
U-4582,2,1,2,3,Hiperactividad_Ansiosa
U-4583,1,1,3,1,Hiperactividad_Ansiosa
U-4584,2,2,3,3,Hiperactividad_Ansiosa
U-4585,2,3,3,3,Hiperactividad_Ansiosa
U-4586,2,3,1,3,Hiperactividad_Ansiosa
U-4587,2,2,1,3,Hiperactividad_Ansiosa
U-4588,3,1,3,2,Hiperactividad_Ansiosa
U-4589,2,3,1,2,Hiperactividad_Ansiosa
U-4590,3,1,1,1,Hiperactividad_Ansiosa
U-4591,3,1,3,3,Hiperactividad_Ansiosa
U-4592,2,2,1,3,Hiperactividad_Ansiosa
U-4593,1,1,3,3,Hiperactividad_Ansiosa
U-4594,1,2,3,3,Hiperactividad_Ansiosa
U-4595,2,1,2,1,Hiperactividad_Ansiosa
U-4596,2,1,2,3,Fatiga_Fisica
U-4597,2,2,3,2,Hiperactividad_Ansiosa
U-4598,2,2,2,1,Hiperactividad_Ansiosa
U-4599,2,1,3,3,Hiperactividad_Ansiosa
U-4600,2,1,3,2,Fatiga_Fisica
U-4601,2,4,1,2,Burnout
U-4602,1,3,3,3,Hiperactividad_Ansiosa
U-4603,1,2,3,3,Hiperactividad_Ansiosa
U-4604,1,4,1,3,Hiperactividad_Ansiosa
U-4605,1,2,3,2,Hiperactividad_Ansiosa
U-4606,2,1,2,3,Hiperactividad_Ansiosa
U-4607,2,3,2,2,Hiperactividad_Ansiosa
U-4608,1,2,2,3,Hiperactividad_Ansiosa
U-4609,2,1,2,2,Hiperactividad_Ansiosa
U-4610,1,1,1,1,Hiperactividad_Ansiosa
U-4611,1,2,3,3,Hiperactividad_Ansiosa
U-4612,2,3,1,3,Hiperactividad_Ansiosa
U-4613,2,2,1,3,Hiperactividad_Ansiosa
U-4614,2,2,3,3,Hiperactividad_Ansiosa
U-4615,3,2,3,3,Hiperactividad_Ansiosa
U-4616,1,1,3,2,Hiperactividad_Ansiosa
U-4617,1,3,3,3,Hiperactividad_Ansiosa
U-4618,3,2,3,3,Hiperactividad_Ansiosa
U-4619,1,2,3,1,Hiperactividad_Ansiosa
U-4620,3,3,3,3,Fatiga_Fisica
U-4621,1,2,1,3,Hiperactividad_Ansiosa
U-4622,1,2,3,2,Burnout
U-4623,3,2,2,3,Hiperactividad_Ansiosa
U-4624,2,2,2,3,Hiperactividad_Ansiosa
U-4625,2,3,3,3,Hiperactividad_Ansiosa
U-4626,3,2,3,2,Hiperactividad_Ansiosa
U-4627,2,1,2,3,Hiperactividad_Ansiosa
U-4628,3,2,3,1,Hiperactividad_Ansiosa
U-4629,2,4,2,3,Hiperactividad_Ansiosa
U-4630,2,2,1,3,Hiperactividad_Ansiosa
U-4631,2,1,3,3,Hiperactividad_Ansiosa
U-4632,1,2,3,2,Hiperactividad_Ansiosa
U-4633,2,2,3,3,Hiperactividad_Ansiosa
U-4634,3,1,1,3,Hiperactividad_Ansiosa
U-4635,1,3,3,2,Hiperactividad_Ansiosa
U-4636,3,2,3,2,Hiperactividad_Ansiosa
U-4637,3,3,3,3,Hiperactividad_Ansiosa
U-4638,2,1,3,2,Hiperactividad_Ansiosa
U-4639,3,1,1,2,Hiperactividad_Ansiosa
U-4640,3,3,3,3,Hiperactividad_Ansiosa
U-4641,2,3,3,3,Hiperactividad_Ansiosa
U-4642,3,2,3,3,Hiperactividad_Ansiosa
U-4643,2,3,2,2,Hiperactividad_Ansiosa
U-4644,3,1,2,3,Hiperactividad_Ansiosa
U-4645,2,3,2,3,Hiperactividad_Ansiosa
U-4646,2,2,1,3,Hiperactividad_Ansiosa
U-4647,2,2,2,3,Hiperactividad_Ansiosa
U-4648,2,2,3,1,Hiperactividad_Ansiosa
U-4649,3,4,3,3,Hiperactividad_Ansiosa
U-4650,3,2,1,3,Burnout
U-4651,1,3,3,2,Hiperactividad_Ansiosa
U-4652,1,2,2,3,Hiperactividad_Ansiosa
U-4653,2,1,1,3,Hiperactividad_Ansiosa
U-4654,2,4,2,3,Hiperactividad_Ansiosa
U-4655,3,4,3,3,Hiperactividad_Ansiosa
U-4656,2,1,3,2,Hiperactividad_Ansiosa
U-4657,1,2,1,2,Hiperactividad_Ansiosa
U-4658,2,1,3,2,Fatiga_Fisica
U-4659,2,1,2,3,Hiperactividad_Ansiosa
U-4660,1,1,1,2,Burnout
U-4661,2,3,2,2,Hiperactividad_Ansiosa
U-4662,3,1,3,3,Hiperactividad_Ansiosa
U-4663,1,2,3,1,Hiperactividad_Ansiosa
U-4664,2,1,2,3,Hiperactividad_Ansiosa
U-4665,1,2,1,2,Hiperactividad_Ansiosa
U-4666,2,2,3,2,Burnout
U-4667,2,1,3,2,Hiperactividad_Ansiosa
U-4668,2,3,3,3,Hiperactividad_Ansiosa
U-4669,2,2,3,2,Hiperactividad_Ansiosa
U-4670,2,2,1,2,Hiperactividad_Ansiosa
U-4671,2,2,3,3,Hiperactividad_Ansiosa
U-4672,3,1,3,2,Hiperactividad_Ansiosa
U-4673,2,1,1,2,Hiperactividad_Ansiosa
U-4674,2,3,1,3,Hiperactividad_Ansiosa
U-4675,1,1,3,2,Hiperactividad_Ansiosa
U-4676,2,2,2,2,Hiperactividad_Ansiosa
U-4677,2,2,3,3,Hiperactividad_Ansiosa
U-4678,3,2,2,3,Hiperactividad_Ansiosa
U-4679,1,3,2,3,Hiperactividad_Ansiosa
U-4680,1,1,3,3,Hiperactividad_Ansiosa
U-4681,2,1,2,1,Hiperactividad_Ansiosa
U-4682,2,2,3,3,Hiperactividad_Ansiosa
U-4683,1,1,2,3,Hiperactividad_Ansiosa
U-4684,1,1,3,2,Hiperactividad_Ansiosa
U-4685,2,2,2,3,Hiperactividad_Ansiosa
U-4686,2,2,3,2,Hiperactividad_Ansiosa
U-4687,2,3,2,2,Hiperactividad_Ansiosa
U-4688,3,1,2,3,Hiperactividad_Ansiosa
U-4689,2,3,2,2,Hiperactividad_Ansiosa
U-4690,2,1,2,3,Hiperactividad_Ansiosa
U-4691,1,3,3,3,Hiperactividad_Ansiosa
U-4692,2,2,1,3,Burnout
U-4693,3,2,1,3,Hiperactividad_Ansiosa
U-4694,1,1,3,1,Hiperactividad_Ansiosa
U-4695,2,2,2,3,Hiperactividad_Ansiosa
U-4696,3,2,2,3,Hiperactividad_Ansiosa
U-4697,2,1,2,3,Hiperactividad_Ansiosa
U-4698,3,4,1,3,Hiperactividad_Ansiosa
U-4699,2,1,2,1,Hiperactividad_Ansiosa
U-4700,2,2,3,3,Burnout
U-4701,2,2,3,3,Hiperactividad_Ansiosa
U-4702,2,1,2,2,Hiperactividad_Ansiosa
U-4703,2,1,2,3,Hiperactividad_Ansiosa
U-4704,2,2,2,3,Hiperactividad_Ansiosa
U-4705,2,1,1,3,Hiperactividad_Ansiosa
U-4706,2,3,2,3,Fatiga_Fisica
U-4707,1,1,2,2,Hiperactividad_Ansiosa
U-4708,3,1,3,2,Fatiga_Fisica
U-4709,2,3,2,3,Hiperactividad_Ansiosa
U-4710,2,2,3,3,Hiperactividad_Ansiosa
U-4711,2,2,3,3,Hiperactividad_Ansiosa
U-4712,1,1,3,3,Hiperactividad_Ansiosa
U-4713,2,1,1,2,Hiperactividad_Ansiosa
U-4714,2,1,3,3,Hiperactividad_Ansiosa
U-4715,3,1,3,3,Hiperactividad_Ansiosa
U-4716,3,3,2,3,Hiperactividad_Ansiosa
U-4717,2,1,3,2,Hiperactividad_Ansiosa
U-4718,2,2,1,3,Hiperactividad_Ansiosa
U-4719,3,2,3,2,Hiperactividad_Ansiosa
U-4720,2,1,1,3,Hiperactividad_Ansiosa
U-4721,1,2,3,2,Hiperactividad_Ansiosa
U-4722,2,2,2,2,Hiperactividad_Ansiosa
U-4723,3,2,1,3,Fatiga_Fisica
U-4724,3,2,3,3,Hiperactividad_Ansiosa
U-4725,2,3,3,3,Hiperactividad_Ansiosa
U-4726,3,1,2,3,Hiperactividad_Ansiosa
U-4727,1,2,3,2,Burnout
U-4728,2,3,1,2,Hiperactividad_Ansiosa
U-4729,1,2,3,3,Hiperactividad_Ansiosa
U-4730,2,2,2,3,Burnout
U-4731,3,2,1,3,Hiperactividad_Ansiosa
U-4732,3,2,3,3,Hiperactividad_Ansiosa
U-4733,2,1,3,3,Hiperactividad_Ansiosa
U-4734,2,1,2,3,Hiperactividad_Ansiosa
U-4735,1,1,2,1,Hiperactividad_Ansiosa
U-4736,2,3,2,3,Hiperactividad_Ansiosa
U-4737,2,2,2,3,Burnout
U-4738,2,1,3,3,Hiperactividad_Ansiosa
U-4739,1,1,3,3,Burnout
U-4740,3,4,2,3,Hiperactividad_Ansiosa
U-4741,3,2,3,2,Burnout
U-4742,2,1,3,3,Burnout
U-4743,3,3,3,3,Hiperactividad_Ansiosa
U-4744,2,2,2,3,Hiperactividad_Ansiosa
U-4745,2,3,1,2,Hiperactividad_Ansiosa
U-4746,1,3,2,3,Hiperactividad_Ansiosa
U-4747,1,1,2,2,Hiperactividad_Ansiosa
U-4748,2,1,2,2,Hiperactividad_Ansiosa
U-4749,3,3,3,3,Fatiga_Fisica
U-4750,2,1,2,3,Hiperactividad_Ansiosa
U-4751,1,3,1,1,Hiperactividad_Ansiosa
U-4752,2,1,3,3,Hiperactividad_Ansiosa
U-4753,2,1,3,2,Hiperactividad_Ansiosa
U-4754,2,1,2,3,Hiperactividad_Ansiosa
U-4755,1,2,3,3,Hiperactividad_Ansiosa
U-4756,1,2,3,2,Hiperactividad_Ansiosa
U-4757,2,4,2,3,Hiperactividad_Ansiosa
U-4758,2,2,3,3,Hiperactividad_Ansiosa
U-4759,2,1,2,2,Hiperactividad_Ansiosa
U-4760,1,2,3,3,Fatiga_Fisica
U-4761,1,1,1,3,Hiperactividad_Ansiosa
U-4762,3,1,2,3,Hiperactividad_Ansiosa
U-4763,2,2,3,2,Hiperactividad_Ansiosa
U-4764,2,4,3,2,Hiperactividad_Ansiosa
U-4765,2,1,2,3,Hiperactividad_Ansiosa
U-4766,1,2,3,2,Hiperactividad_Ansiosa
U-4767,3,4,3,2,Hiperactividad_Ansiosa
U-4768,1,4,1,3,Hiperactividad_Ansiosa
U-4769,2,1,2,2,Hiperactividad_Ansiosa
U-4770,2,1,1,3,Hiperactividad_Ansiosa
U-4771,1,2,3,3,Hiperactividad_Ansiosa
U-4772,2,3,1,3,Hiperactividad_Ansiosa
U-4773,2,2,3,3,Hiperactividad_Ansiosa
U-4774,3,3,3,3,Hiperactividad_Ansiosa
U-4775,2,2,3,1,Hiperactividad_Ansiosa
U-4776,3,1,3,3,Hiperactividad_Ansiosa
U-4777,3,1,3,2,Hiperactividad_Ansiosa
U-4778,3,1,3,3,Hiperactividad_Ansiosa
U-4779,1,3,3,2,Hiperactividad_Ansiosa
U-4780,2,3,2,1,Hiperactividad_Ansiosa
U-4781,1,2,3,3,Hiperactividad_Ansiosa
U-4782,3,2,1,2,Hiperactividad_Ansiosa
U-4783,1,1,3,1,Hiperactividad_Ansiosa
U-4784,2,2,2,3,Hiperactividad_Ansiosa
U-4785,2,2,2,2,Hiperactividad_Ansiosa
U-4786,3,3,1,3,Fatiga_Fisica
U-4787,2,1,2,3,Hiperactividad_Ansiosa
U-4788,1,2,2,2,Hiperactividad_Ansiosa
U-4789,2,2,3,3,Hiperactividad_Ansiosa
U-4790,2,3,2,3,Hiperactividad_Ansiosa
U-4791,2,2,3,2,Hiperactividad_Ansiosa
U-4792,2,2,3,2,Hiperactividad_Ansiosa
U-4793,3,3,3,3,Hiperactividad_Ansiosa
U-4794,2,1,3,3,Hiperactividad_Ansiosa
U-4795,3,3,3,3,Hiperactividad_Ansiosa
U-4796,1,2,1,1,Hiperactividad_Ansiosa
U-4797,2,3,2,3,Hiperactividad_Ansiosa
U-4798,1,3,3,3,Hiperactividad_Ansiosa
U-4799,2,1,3,3,Hiperactividad_Ansiosa
U-4800,1,2,3,2,Hiperactividad_Ansiosa
U-4801,1,4,3,2,Hiperactividad_Ansiosa
U-4802,1,3,2,3,Hiperactividad_Ansiosa
U-4803,2,1,3,3,Hiperactividad_Ansiosa
U-4804,3,1,2,2,Hiperactividad_Ansiosa
U-4805,2,3,3,2,Hiperactividad_Ansiosa
U-4806,1,1,2,1,Hiperactividad_Ansiosa
U-4807,3,3,2,2,Burnout
U-4808,2,2,2,1,Hiperactividad_Ansiosa
U-4809,2,2,3,2,Hiperactividad_Ansiosa
U-4810,1,3,1,2,Fatiga_Fisica
U-4811,2,3,3,3,Hiperactividad_Ansiosa
U-4812,2,3,3,2,Hiperactividad_Ansiosa
U-4813,2,2,3,3,Hiperactividad_Ansiosa
U-4814,2,1,3,2,Hiperactividad_Ansiosa
U-4815,2,1,2,2,Hiperactividad_Ansiosa
U-4816,2,1,3,2,Hiperactividad_Ansiosa
U-4817,2,1,2,3,Burnout
U-4818,3,1,3,2,Hiperactividad_Ansiosa
U-4819,2,3,3,3,Burnout
U-4820,1,2,3,1,Hiperactividad_Ansiosa
U-4821,3,1,2,1,Hiperactividad_Ansiosa
U-4822,2,3,2,3,Hiperactividad_Ansiosa
